id,psgc,type,name
14010009005,,4,Pacoc
14010009006,,4,Poblacion
14010010000,,3,Lagangilang
14010010001,,4,Aguet
14010010002,,4,Bacooc
14010010003,,4,Balais
14010010004,,4,Cayapa
14010010005,,4,Dalaguisen
14010010006,,4,Laang
14010010007,,4,Lagben
14010010008,,4,Laguiben
14010010009,,4,Nagtipulan
14010010010,,4,Nagtupacan
14010010011,,4,Paganao
14010010012,,4,Pawa
14010010013,,4,Poblacion
14010010014,,4,Presentar
14010010015,,4,San Isidro
14010010016,,4,Tagodtod
14010010017,,4,Taping
14010011000,,3,Lagayan
14010011001,,4,Ba-I
14010011002,,4,Collago
14010011003,,4,Pang-Ot
14010011004,,4,Poblacion
14010011005,,4,Pulot
14010012000,,3,Langiden
14010012001,,4,Baac
14010012002,,4,Dalayap
14010012003,,4,Mabungtot
14010012004,,4,Malapaao
14010012005,,4,Poblacion
14010012006,,4,Quillat
14010013000,,3,Licuan-Baay
14010013001,,4,Bonglo
14010013002,,4,Bulbulala
14010013003,,4,Cawayan
14010013004,,4,Domenglay
14010013005,,4,Lenneng
14010013006,,4,Mapisla
14010013007,,4,Mogao
14010013008,,4,Nalbuan
14010013009,,4,Poblacion
14010013010,,4,Subagan
14010013011,,4,Tumalip
14010014000,,3,Luba
14010014001,,4,Ampalioc
14010014002,,4,Barit
14010014003,,4,Gayaman
14010014004,,4,Lul-Luno
14010014005,,4,Luzong
14010014006,,4,Nagbukel-Tuquipa
14010014007,,4,Poblacion
14010014008,,4,Sabnangan
14010015000,,3,Malibcong
14010015001,,4,Bayabas
14010015002,,4,Binasaran
14010015003,,4,Buanao
14010015004,,4,Dulao
14010015005,,4,Duldulao
14010015006,,4,Gacab
14010015007,,4,Lat-Ey
14010015008,,4,Malibcong
14010015009,,4,Mataragan
14010015010,,4,Pacgued
14010015011,,4,Taripan
14010015012,,4,Umnap
14010016000,,3,Manabo
14010016001,,4,San Jose Norte
14010016002,,4,San Jose Sur
14010016003,,4,San Juan Norte
14010016004,,4,San Juan Sur
14010016005,,4,San Ramon East
14010016006,,4,San Ramon West
14010016007,,4,Santo Tomas
14010016008,,4,Ayyeng
14010016009,,4,Catacdegan Nuevo
14010016010,,4,Catacdegan Viejo
14010016011,,4,Luzong
14010017000,,3,Pearrubia
14010017001,,4,Dumayco
14010017002,,4,Lusuac
14010017003,,4,Malamsit
14010017004,,4,Namarabar
14010017005,,4,Patiao
14010017006,,4,Poblacion
14010017007,,4,Riang
14010017008,,4,Santa Rosa
14010017009,,4,Tattawa
14010018000,,3,Pidigan
14010018001,,4,Alinaya
14010018002,,4,Arab
14010018003,,4,Garreta
14010018004,,4,Immuli
14010018005,,4,Laskig
14010018006,,4,Monggoc
14010018007,,4,Naguirayan
14010018008,,4,Pamutic
14010018009,,4,Pangtud
14010018010,,4,Poblacion East
14010018011,,4,Poblacion West
14010018012,,4,San Diego
14010018013,,4,Sulbec
14010018014,,4,Suyo
14010018015,,4,Yuyeng
14010019000,,3,Pilar
14010019001,,4,Bolbolo
14010019002,,4,Brookside
14010019003,,4,Dalit
14010019004,,4,Dintan
14010019005,,4,Gapang
14010019006,,4,Kinabiti
14010019007,,4,Maliplipit
14010019008,,4,Nagcanasan
14010019009,,4,Nanangduan
14010019010,,4,Narnara
14010019011,,4,Ocup
14010019012,,4,Pang-Ot
14010019013,,4,Patad
14010019014,,4,Poblacion
14010019015,,4,San Juan East
14010019016,,4,San Juan West
14010019017,,4,South Balioag
14010019018,,4,Tikitik
14010019019,,4,Villavieja
14010020000,,3,Sallapadan
14010020001,,4,Bazar
14010020002,,4,Bilabila
14010020003,,4,Gangal
14010020004,,4,Maguyepyep
14010020005,,4,Naguilian
14010020006,,4,Saccaang
14010020007,,4,Sallapadan
14010020008,,4,Subusob
14010020009,,4,Ud-Udiao
14010021000,,3,San Isidro
14010021001,,4,Cabayogan
14010021002,,4,Dalimag
14010021003,,4,Langbaban
14010021004,,4,Manayday
14010021005,,4,Pantoc
14010021006,,4,Poblacion
14010021007,,4,Sabtan-Olo
14010021008,,4,San Marcial
14010021009,,4,Tangbao
14010022000,,3,San Juan
14010022001,,4,Abualan
14010022002,,4,Ba-Ug
14010022003,,4,Badas
14010022004,,4,Cabcaborao
14010022005,,4,Colabaoan
14010022006,,4,Culiong
14010022007,,4,Daoidao
14010022008,,4,Guimba
14010022009,,4,Lam-Ag
14010022010,,4,Lumobang
14010022011,,4,Nangobongan
14010022012,,4,Pattaoig
14010022013,,4,Poblacion North
14010022014,,4,Poblacion South
14010022015,,4,Quidaoen
14010022016,,4,Sabangan
14010022017,,4,Silet
14010022018,,4,Supi-Il
14010022019,,4,Tagaytay
14010023000,,3,San Quintin
14010023001,,4,Labaan
14010023002,,4,Palang
14010023003,,4,Pantoc
14010023004,,4,Poblacion
14010023005,,4,Tangadan
14010023006,,4,Villa Mercedes
14010024000,,3,Tayum
14010024001,,4,Bagalay
14010024002,,4,Basbasa
14010024003,,4,Budac
14010024004,,4,Bumagcat
14010024005,,4,Cabaroan
14010024006,,4,Deet
14010024007,,4,Gaddani
14010024008,,4,Patucannay
14010024009,,4,Pias
14010024010,,4,Poblacion
14010024011,,4,Velasco
14010025000,,3,Tineg
14010025001,,4,Alaoa
14010025002,,4,Anayan
14010025003,,4,Apao
14010025004,,4,Belaat
14010025005,,4,Caganayan
14010025006,,4,Cogon
14010025007,,4,Lanec
14010025008,,4,Lapat-Balantay
14010025009,,4,Naglibacan
14010025010,,4,Poblacion
14010026000,,3,Tubo
14010026001,,4,Alangtin
14010026002,,4,Amtuagan
14010026003,,4,Dilong
14010026004,,4,Kili
14010026005,,4,Poblacion
14010026006,,4,Supo
14010026007,,4,Tabacda
14010026008,,4,Tiempo
14010026009,,4,Tubtuba
14010026010,,4,Wayangan
14010027000,,3,Villaviciosa
14010027001,,4,Ap-Apaya
14010027002,,4,Bol-Lilising
14010027003,,4,Cal-Lao
14010027004,,4,Lap-Lapog
14010027005,,4,Lumaba
14010027006,,4,Poblacion
14010027007,,4,Tamac
14010027008,,4,Tuquib
14070000000,,2,Apayao
14070109000,,3,Calanasan
14070109001,,4,Butao
14070109002,,4,Cadaclan
14070109003,,4,Don Roque Ablan Sr.
14070109004,,4,Eleazar
14070109005,,4,Eva Puzon
14070109006,,4,Kabugawan
14070109007,,4,Langnao
14070109008,,4,Lubong
14070109009,,4,Naguilian
14070109010,,4,Namaltugan
14070109011,,4,Poblacion
14070109012,,4,Sabangan
14070109013,,4,Santa Filomena
14070109014,,4,Tanglagan
14070109015,,4,Tubang
14070109016,,4,Tubongan
14070110000,,3,Conner
14070110001,,4,Allangigan
14070110002,,4,Banban
14070110003,,4,Buluan
14070110004,,4,Caglayan
14070110005,,4,Calafug
14070110006,,4,Cupis
14070110007,,4,Daga
14070110008,,4,Guinaang
14070110009,,4,Guinamgaman
14070110010,,4,Ili
14070110011,,4,Karikitan
14070110012,,4,Katablangan
14070110013,,4,Malama
14070110014,,4,Manag
14070110015,,4,Mawegui
14070110016,,4,Nabuangan
14070110017,,4,Paddaoan
14070110018,,4,Puguin
14070110019,,4,Ripang
14070110020,,4,Sacpil
14070110021,,4,Talifugo
14070111000,,3,Flora
14070111001,,4,Allig
14070111002,,4,Anninipan
14070111003,,4,Atok
14070111004,,4,Bagutong
14070111005,,4,Balasi
14070111006,,4,Balluyan
14070111007,,4,Malayugan
14070111008,,4,Mallig
14070111009,,4,Malubibit Norte
14070111010,,4,Malubibit Sur
14070111011,,4,Poblacion East
14070111012,,4,Poblacion West
14070111013,,4,San Jose
14070111014,,4,Santa Maria
14070111015,,4,Tamalunog
14070111016,,4,Upper Atok
14070112000,,3,Kabugao
14070112001,,4,Badduat
14070112002,,4,Baliwanan
14070112003,,4,Bulu
14070112004,,4,Cabetayan
14070112005,,4,Dagara
14070112006,,4,Dibagat
14070112007,,4,Karagawan
14070112008,,4,Kumao
14070112009,,4,Laco
14070112010,,4,Lenneng
14070112011,,4,Lucab
14070112012,,4,Luttuacan
14070112013,,4,Madatag
14070112014,,4,Madduang
14070112015,,4,Magabta
14070112016,,4,Maragat
14070112017,,4,Musimut
14070112018,,4,Nagbabalayan
14070112019,,4,Poblacion
14070112020,,4,Tuyangan
14070112021,,4,Waga
14070113000,,3,Luna
14070113001,,4,Bacsay
14070113002,,4,Cagandungan
14070113003,,4,Calabigan
14070113004,,4,Cangisitan
14070113005,,4,Capagaypayan
14070113006,,4,Dagupan
14070113007,,4,Lappa
14070113008,,4,Luyon
14070113009,,4,Marag
14070113010,,4,Poblacion
14070113011,,4,Quirino
14070113012,,4,Salvacion
14070113013,,4,San Francisco
14070113014,,4,San Gregorio
14070113015,,4,San Isidro Norte
14070113016,,4,San Isidro Sur
14070113017,,4,San Sebastian
14070113018,,4,Santa Lina
14070113019,,4,Shalom
14070113020,,4,Tumog
14070113021,,4,Turod
14070113022,,4,Zumigui
14070114000,,3,Pudtol
14070114001,,4,Aga
14070114002,,4,Alem
14070114003,,4,Amado
14070114004,,4,Aurora
14070114005,,4,Cabatacan
14070114006,,4,Cacalaggan
14070114007,,4,Capannikian
14070114008,,4,Doña Loreta
14070114009,,4,Emilia
14070114010,,4,Imelda
14070114011,,4,Lower Maton
14070114012,,4,Lt. Bilag
14070114013,,4,Lydia
14070114014,,4,Malibang
14070114015,,4,Mataguisi
14070114016,,4,Poblacion
14070114017,,4,San Antonio
14070114018,,4,San Jose
14070114019,,4,San Luis
14070114020,,4,San Mariano
14070114021,,4,Swan
14070114022,,4,Upper Maton
14070115000,,3,Santa Marcela
14070115001,,4,Barocboc
14070115002,,4,Consuelo
14070115003,,4,Emiliana
14070115004,,4,Imelda
14070115005,,4,Malekkeg
14070115006,,4,Marcela
14070115007,,4,Nueva
14070115008,,4,Panay
14070115009,,4,San Antonio
14070115010,,4,San Carlos
14070115011,,4,San Juan
14070115012,,4,San Mariano
14070115013,,4,Sipa Proper
14130000000,,2,Benguet
14130188000,,3,Atok
14130188001,,4,Abiang
14130188002,,4,Caliking
14130188003,,4,Cattubo
14130188004,,4,Naguey
14130188005,,4,Paoay
14130188006,,4,Pasdong
14130188007,,4,Poblacion
14130188008,,4,Topdac
14130189000,,3,Baguio City
14130189001,,4,A. Bonifacio-Caguioa-Rimando
14130189002,,4,Abanao-Zandueta-Kayong-Chugum-Otek
14130189003,,4,Alfonso Tabora
14130189004,,4,Ambiong
14130189005,,4,Andres Bonifacio
14130189006,,4,Apugan-Loakan
14130189007,,4,Asin Road
14130189008,,4,Atok Trail
14130189009,,4,Aurora Hill Proper
14130189010,,4,"Aurora Hill, North Central"
14130189011,,4,"Aurora Hill, South Central"
14130189012,,4,Bagong Lipunan
14130189013,,4,Bakakeng Central
14130189014,,4,Bakakeng North
14130189015,,4,Bal-Marcoville
14130189016,,4,Balsigan
14130189017,,4,Bayan Park East
14130189018,,4,Bayan Park Village
14130189019,,4,Bayan Park West
14130189020,,4,Bgh Compound
14130189021,,4,Brookside
14130189022,,4,Brookspoint
14130189023,,4,Cabinet Hill-Teacher's Camp
14130189024,,4,Camdas Subdivision
14130189025,,4,Camp 7
14130189026,,4,Camp 8
14130189027,,4,Camp Allen
14130189028,,4,Campo Filipino
14130189029,,4,City Camp Central
14130189030,,4,City Camp Proper
14130189031,,4,Country Club Village
14130189032,,4,Cresencia Village
14130189033,,4,"Dagsian, Lower"
14130189034,,4,"Dagsian, Upper"
14130189035,,4,Dizon Subdivision
14130189036,,4,Dominican Hill-Mirador
14130189037,,4,Dontogan
14130189038,,4,Dps Area
14130189039,,4,Engineers' Hill
14130189040,,4,Fairview Village
14130189041,,4,Ferdinand
14130189042,,4,Fort Del Pilar
14130189043,,4,Gabriela Silang
14130189044,,4,General Emilio F. Aguinaldo
14130189045,,4,"General Luna, Lower"
14130189046,,4,"General Luna, Upper"
14130189047,,4,Gibraltar
14130189048,,4,Greenwater Village
14130189049,,4,Guisad Central
14130189050,,4,Guisad Sorong
14130189051,,4,Happy Hollow
14130189052,,4,Happy Homes
14130189053,,4,Harrison-Claudio Carantes
14130189054,,4,Hillside
14130189055,,4,Holy Ghost Extension
14130189056,,4,Holy Ghost Proper
14130189057,,4,Honeymoon
14130189058,,4,Imelda R. Marcos
14130189059,,4,Imelda Village
14130189060,,4,Irisan
14130189061,,4,Kabayanihan
14130189062,,4,Kagitingan
14130189063,,4,Kayang-Hilltop
14130189064,,4,Kayang Extension
14130189065,,4,Kias
14130189066,,4,Legarda-Burnham-Kisad
14130189067,,4,Liwanag-Loakan
14130189068,,4,Loakan Proper
14130189069,,4,Lopez Jaena
14130189070,,4,Lourdes Subdivision Extension
14130189071,,4,"Lourdes Subdivision, Lower"
14130189072,,4,"Lourdes Subdivision, Proper"
14130189073,,4,Lualhati
14130189074,,4,Lucnab
14130189075,,4,Magsaysay Private Road
14130189076,,4,"Magsaysay, Lower"
14130189077,,4,"Magsaysay, Upper"
14130189078,,4,Malcolm Square-Perfecto
14130189079,,4,Manuel A. Roxas
14130189080,,4,"Market Subdivision, Upper"
14130189081,,4,Middle Quezon Hill Subdivision
14130189082,,4,Military Cut-Off
14130189083,,4,Mines View Park
14130189084,,4,"Modern Site, East"
14130189085,,4,"Modern Site, West"
14130189086,,4,Mrr-Queen Of Peace
14130189087,,4,New Lucban
14130189088,,4,Outlook Drive
14130189089,,4,Pacdal
14130189090,,4,Padre Burgos
14130189091,,4,Padre Zamora
14130189092,,4,Palma-Urbano
14130189093,,4,Phil-Am
14130189094,,4,Pinget
14130189095,,4,Pinsao Pilot Project
14130189096,,4,Pinsao Proper
14130189097,,4,Poliwes
14130189098,,4,Pucsusan
14130189099,,4,Quezon Hill Proper
14130189100,,4,"Quezon Hill, Upper"
14130189101,,4,"Quirino-Magsaysay, Upper"
14130189102,,4,"Quirino Hill, East"
14130189103,,4,"Quirino Hill, Lower"
14130189104,,4,"Quirino Hill, Middle"
14130189105,,4,"Quirino Hill, West"
14130189106,,4,Rizal Monument Area
14130189107,,4,"Rock Quarry, Lower"
14130189108,,4,"Rock Quarry, Middle"
14130189109,,4,"Rock Quarry, Upper"
14130189110,,4,Saint Joseph Village
14130189111,,4,Salud Mitra
14130189112,,4,San Antonio Village
14130189113,,4,San Luis Village
14130189114,,4,San Roque Village
14130189115,,4,San Vicente
14130189116,,4,"Sanitary Camp, North"
14130189117,,4,"Sanitary Camp, South"
14130189118,,4,Santa Escolastica
14130189119,,4,Santo Rosario
14130189120,,4,Santo Tomas Proper
14130189121,,4,Santo Tomas School Area
14130189122,,4,Scout Barrio
14130189123,,4,Session Road Area
14130189124,,4,Slaughter House Area
14130189125,,4,Slu-Svp Housing Village
14130189126,,4,South Drive
14130189127,,4,Teodora Alonzo
14130189128,,4,Trancoville
14130189129,,4,Victoria Village
14130190000,,3,Bakun
14130190001,,4,Ampusongan
14130190002,,4,Bagu
14130190003,,4,Dalipey
14130190004,,4,Gambang
14130190005,,4,Kayapa
14130190006,,4,Poblacion
14130190007,,4,Sinacbat
14130191000,,3,Bokod
14130191001,,4,Ambuclao
14130191002,,4,Bila
14130191003,,4,Bobok-Bisal
14130191004,,4,Daclan
14130191005,,4,Ekip
14130191006,,4,Karao
14130191007,,4,Nawal
14130191008,,4,Pito
14130191009,,4,Poblacion
14130191010,,4,Tikey
14130192000,,3,Buguias
14130192001,,4,Abatan
14130192002,,4,Amgaleyguey
14130192003,,4,Amlimay
14130192004,,4,Baculongan Norte
14130192005,,4,Baculongan Sur
14130192006,,4,Bangao
14130192007,,4,Buyacaoan
14130192008,,4,Calamagan
14130192009,,4,Catlubong
14130192010,,4,Lengaoan
14130192011,,4,Loo
14130192012,,4,Natubleng
14130192013,,4,Poblacion
14130192014,,4,Sebang
14130193000,,3,Itogon
14130193001,,4,Ampucao
14130193002,,4,Dalupirip
14130193003,,4,Gumatdang
14130193004,,4,Loacan
14130193005,,4,Poblacion
14130193006,,4,Tinongdan
14130193007,,4,Tuding
14130193008,,4,Ucab
14130193009,,4,Virac
14130194000,,3,Kabayan
14130194001,,4,Adaoay
14130194002,,4,Anchukey
14130194003,,4,Ballay
14130194004,,4,Bashoy
14130194005,,4,Batan
14130194006,,4,Duacan
14130194007,,4,Eddet
14130194008,,4,Gusaran
14130194009,,4,Kabayan Barrio
14130194010,,4,Lusod
14130194011,,4,Pacso
14130194012,,4,Poblacion
14130194013,,4,Tawangan
14130195000,,3,Kapangan
14130195001,,4,Balakbak
14130195002,,4,Beleng-Belis
14130195003,,4,Boklaoan
14130195004,,4,Cayapes
14130195005,,4,Cuba
14130195006,,4,Datakan
14130195007,,4,Gadang
14130195008,,4,Gasweling
14130195009,,4,Labueg
14130195010,,4,Paykek
14130195011,,4,Poblacion Central
14130195012,,4,Pongayan
14130195013,,4,Pudong
14130195014,,4,Sagubo
14130195015,,4,Taba-Ao
14130196000,,3,Kibungan
14130196001,,4,Badeo
14130196002,,4,Lubo
14130196003,,4,Madaymen
14130196004,,4,Palina
14130196005,,4,Poblacion
14130196006,,4,Sagpat
14130196007,,4,Tacadang
14130197000,,3,La Trinidad
14130197001,,4,Alapang
14130197002,,4,Alno
14130197003,,4,Ambiong
14130197004,,4,Bahong
14130197005,,4,Balili
14130197006,,4,Beckel
14130197007,,4,Betag
14130197008,,4,Bineng
14130197009,,4,Cruz
14130197010,,4,Lubas
14130197011,,4,Pico
14130197012,,4,Poblacion
14130197013,,4,Puguis
14130197014,,4,Shilan
14130197015,,4,Tawang
14130197016,,4,Wangal
14130198000,,3,Mankayan
14130198001,,4,Balili
14130198002,,4,Bedbed
14130198003,,4,Bulalacao
14130198004,,4,Cabiten
14130198005,,4,Colalo
14130198006,,4,Guinaoang
14130198007,,4,Paco
14130198008,,4,Palasaan
14130198009,,4,Poblacion
14130198010,,4,Sapid
14130198011,,4,Tabio
14130198012,,4,Taneg
14130199000,,3,Sablan
14130199001,,4,Bagong
14130199002,,4,Balluay
14130199003,,4,Banangan
14130199004,,4,Banengbeng
14130199005,,4,Bayabas
14130199006,,4,Kamog
14130199007,,4,Pappa
14130199008,,4,Poblacion
14130200000,,3,Tuba
14130200001,,4,Ansagan
14130200002,,4,Camp 3
14130200003,,4,Camp 4
14130200004,,4,Camp One
14130200005,,4,Nangalisan
14130200006,,4,Poblacion
14130200007,,4,San Pascual
14130200008,,4,Tabaan Norte
14130200009,,4,Tabaan Sur
14130200010,,4,Tadiangan
14130200011,,4,Taloy Norte
14130200012,,4,Taloy Sur
14130200013,,4,Twin Peaks
14130201000,,3,Tublay
14130201001,,4,Ambassador
14130201002,,4,Ambongdolan
14130201003,,4,Ba-Ayan
14130201004,,4,Basil
14130201005,,4,Caponga
14130201006,,4,Daclan
14130201007,,4,Tublay Central
14130201008,,4,Tuel
14330000000,,2,Ifugao
14330578000,,3,Aguinaldo
14330578001,,4,Awayan
14330578002,,4,Bunhian
14330578003,,4,Butac
14330578004,,4,Buwag
14330578005,,4,Chalalo
14330578006,,4,Damag
14330578007,,4,Galonogon
14330578008,,4,Halag
14330578009,,4,Itab
14330578010,,4,Jacmal
14330578011,,4,Majlong
14330578012,,4,Mongayang
14330578013,,4,Posnaan
14330578014,,4,Ta-Ang
14330578015,,4,Talite
14330578016,,4,Ubao
14330579000,,3,Alfonso Lista
14330579001,,4,Bangar
14330579002,,4,Busilac
14330579003,,4,Calimag
14330579004,,4,Calupaan
14330579005,,4,Caragasan
14330579006,,4,Dolowog
14330579007,,4,Kiling
14330579008,,4,Laya
14330579009,,4,Little Tadian
14330579010,,4,Namillangan
14330579011,,4,Namnama
14330579012,,4,Ngileb
14330579013,,4,Pinto
14330579014,,4,Poblacion
14330579015,,4,San Jose
14330579016,,4,San Juan
14330579017,,4,San Marcos
14330579018,,4,San Quintin
14330579019,,4,Santa Maria
14330579020,,4,Santo Domingo
14330580000,,3,Asipulo
14330580001,,4,Amduntog
14330580002,,4,Antipolo
14330580003,,4,Camandag
14330580004,,4,Cawayan
14330580005,,4,Hallap
14330580006,,4,Namal
14330580007,,4,Nungawa
14330580008,,4,Panubtuban
14330580009,,4,Pula
14330581000,,3,Banaue
14330581001,,4,Amganad
14330581002,,4,Anaba
14330581003,,4,Balawis
14330581004,,4,Banao
14330581005,,4,Bangaan
14330581006,,4,Batad
14330581007,,4,Bocos
14330581008,,4,Cambulo
14330581009,,4,Ducligan
14330581010,,4,Gohang
14330581011,,4,Kinakin
14330581012,,4,Ohaj
14330581013,,4,Poblacion
14330581014,,4,Poitan
14330581015,,4,Pula
14330581016,,4,San Fernando
14330581017,,4,Tam-An
14330581018,,4,View Point
14330582000,,3,Hingyon
14330582001,,4,Anao
14330582002,,4,Bangtinon
14330582003,,4,Bitu
14330582004,,4,Cababuyan
14330582005,,4,Mompolia
14330582006,,4,Namulditan
14330582007,,4,Northern Cababuyan
14330582008,,4,O-Ong
14330582009,,4,Piwong
14330582010,,4,Poblacion
14330582011,,4,Ubuag
14330582012,,4,Umalbong
14330583000,,3,Hungduan
14330583001,,4,Abatan
14330583002,,4,Ba-Ang
14330583003,,4,Bangbang
14330583004,,4,Bokiawan
14330583005,,4,Hapao
14330583006,,4,Lubo-Ong
14330583007,,4,Maggok
14330583008,,4,Nungulunan
14330583009,,4,Poblacion
14330584000,,3,Kiangan
14330584001,,4,Ambabag
14330584002,,4,Baguinge
14330584003,,4,Bokiawan
14330584004,,4,Bolog
14330584005,,4,Dalligan
14330584006,,4,Duit
14330584007,,4,Hucab
14330584008,,4,Julongan
14330584009,,4,Lingay
14330584010,,4,Mungayang
14330584011,,4,Nagacadan
14330584012,,4,Pindongan
14330584013,,4,Poblacion
14330584014,,4,Tuplac
14330585000,,3,Lagawe
14330585001,,4,Abinuan
14330585002,,4,Banga
14330585003,,4,Boliwong
14330585004,,4,Burnay
14330585005,,4,Buyabuyan
14330585006,,4,Caba
14330585007,,4,Cudog
14330585008,,4,Dulao
14330585009,,4,Jucbong
14330585010,,4,Luta
14330585011,,4,Montabiong
14330585012,,4,Olilicon
14330585013,,4,Poblacion East
14330585014,,4,Poblacion North
14330585015,,4,Poblacion South
14330585016,,4,Poblacion West
14330585017,,4,Ponghal
14330585018,,4,Pullaan
14330585019,,4,Tungngod
14330585020,,4,Tupaya
14330586000,,3,Lamut
14330586001,,4,Ambasa
14330586002,,4,Bimpal
14330586003,,4,Hapid
14330586004,,4,Holowon
14330586005,,4,Lawig
14330586006,,4,Lucban
14330586007,,4,Mabatobato
14330586008,,4,Magulon
14330586009,,4,Nayon
14330586010,,4,Panopdopan
14330586011,,4,Payawan
14330586012,,4,Pieza
14330586013,,4,Poblacion East
14330586014,,4,Poblacion West
14330586015,,4,Pugol
14330586016,,4,Salamague
14330586017,,4,Sanafe
14330586018,,4,Umilag
14330587000,,3,Mayoyao
14330587001,,4,Poblacion
14330587002,,4,Talboc
14330587003,,4,Tulaed
14330587004,,4,Aduyongan
14330587005,,4,Alimit
14330587006,,4,Ayangan
14330587007,,4,Balangbang
14330587008,,4,Banao
14330587009,,4,Banhal
14330587010,,4,Bato-Alatbang
14330587011,,4,Bongan
14330587012,,4,Buninan
14330587013,,4,Chaya
14330587014,,4,Chumang
14330587015,,4,Epeng
14330587016,,4,Guinihon
14330587017,,4,Inwaloy
14330587018,,4,Langayan
14330587019,,4,Liwo
14330587020,,4,Maga
14330587021,,4,Magulon
14330587022,,4,Mapawoy
14330587023,,4,Mayoyao Proper
14330587024,,4,Mongol
14330587025,,4,Nalbu
14330587026,,4,Nattum
14330587027,,4,Palaad
14330588000,,3,Tinoc
14330588001,,4,Ahin
14330588002,,4,Ap-Apid
14330588003,,4,Binablayan
14330588004,,4,Danggo
14330588005,,4,Eheb
14330588006,,4,Gumhang
14330588007,,4,Impugong
14330588008,,4,Luhong
14330588009,,4,Tinoc
14330588010,,4,Tukucan
14330588011,,4,Tulludan
14330588012,,4,Wangwang
14380000000,,2,Kalinga
14380728000,,3,Balbalan
14380728001,,4,Ababa-An
14380728002,,4,Balantoy
14380728003,,4,Balbalan Proper
14380728004,,4,Balbalasang
14380728005,,4,Buaya
14380728006,,4,Dao-Angan
14380728007,,4,Gawa-An
14380728008,,4,Mabaca
14380728009,,4,Maling
14380728010,,4,Pantikian
14380728011,,4,Poblacion
14380728012,,4,Poswoy
14380728013,,4,Talalang
14380728014,,4,Tawang
14380729000,,3,Lubuagan
14380729001,,4,Antonio Canao
14380729002,,4,Dangoy
14380729003,,4,Lower Uma
14380729004,,4,Mabilong
14380729005,,4,Mabongtot
14380729006,,4,Poblacion
14380729007,,4,Tanglag
14380729008,,4,Uma del Norte
14380729009,,4,Upper Uma
14380730000,,3,Pasil
14380730001,,4,Ableg
14380730002,,4,Bagtayan
14380730003,,4,Balatoc
14380730004,,4,Balenciagao Sur
14380730005,,4,Balinciagao Norte
14380730006,,4,Cagaluan
14380730007,,4,Colayo
14380730008,,4,Dalupa
14380730009,,4,Dangtalan
14380730010,,4,Galdang
14380730011,,4,Guina-Ang
14380730012,,4,Magsilay
14380730013,,4,Malucsad
14380730014,,4,Pugong
14380731000,,3,Pinukpuk
14380731001,,4,Magaogao
14380731002,,4,Malagnat
14380731003,,4,Mapaco
14380731004,,4,Pakawit
14380731005,,4,Pinococ
14380731006,,4,Pinukpuk Junction
14380731007,,4,Socbot
14380731008,,4,Taga
14380731009,,4,Taggay
14380731010,,4,Wagud
14380731011,,4,Aciga
14380731012,,4,Allaguia
14380731013,,4,Ammacian
14380731014,,4,Apatan
14380731015,,4,Asibanglan
14380731016,,4,Ba-Ay
14380731017,,4,Ballayangon
14380731018,,4,Bayao
14380731019,,4,Camalog
14380731020,,4,Cawagayan
14380731021,,4,Dugpa
14380731022,,4,Katabbogan
14380731023,,4,Limos
14380732000,,3,Rizal
14380732001,,4,Babalag East
14380732002,,4,Babalag West
14380732003,,4,Bulbol
14380732004,,4,Calaocan
14380732005,,4,Kinama
14380732006,,4,Liwan East
14380732007,,4,Liwan West
14380732008,,4,Macutay
14380732009,,4,Romualdez
14380732010,,4,San Francisco
14380732011,,4,San Pascual
14380732012,,4,San Pedro
14380732013,,4,San Quintin
14380732014,,4,Santor
14380733000,,3,Tabuk City
14380733001,,4,Agbannawag
14380733002,,4,Amlao
14380733003,,4,Appas
14380733004,,4,Bado Dangwa
14380733005,,4,Bagumbayan
14380733006,,4,Balawag
14380733007,,4,Balong
14380733008,,4,Bantay
14380733009,,4,Bulanao
14380733010,,4,Bulo
14380733011,,4,Cabaritan
14380733012,,4,Cabaruan
14380733013,,4,Calaccad
14380733014,,4,Calanan
14380733015,,4,Casigayan
14380733016,,4,Cudal
14380733017,,4,Dagupan Centro
14380733018,,4,Dagupan Weste
14380733019,,4,Dilag
14380733020,,4,Dupag
14380733021,,4,Gobgob
14380733022,,4,Guilayon
14380733023,,4,Lacnog
14380733024,,4,Lanna
14380733025,,4,Laya East
14380733026,,4,Laya West
14380733027,,4,Lucog
14380733028,,4,Magnao
14380733029,,4,Magsaysay
14380733030,,4,Malalao
14380733031,,4,Malin-Awa
14380733032,,4,Masablang
14380733033,,4,Nambaran
14380733034,,4,Nambucayan
14380733035,,4,Naneng
14380733036,,4,New Tanglag
14380733037,,4,San Juan
14380733038,,4,San Julian
14380733039,,4,Suyang
14380733040,,4,Tuga
14380734000,,3,Tanudan
14380734001,,4,Anggacan Sur
14380734002,,4,Anggacan
14380734003,,4,Babbanoy
14380734004,,4,Dacalan
14380734005,,4,Dupligan
14380734006,,4,Gaang
14380734007,,4,Lay-Asan
14380734008,,4,Lower Lubo
14380734009,,4,Lower Mangali
14380734010,,4,Lower Taloctoc
14380734011,,4,Mabaca
14380734012,,4,Mangali Centro
14380734013,,4,Pangol
14380734014,,4,Poblacion
14380734015,,4,Upper Lubo
14380734016,,4,Upper Taloctoc
14380735000,,3,Tinglayan
14380735001,,4,Ambato Legleg
14380735002,,4,Bangad Centro
